knn,5,cos_acc,0.934911242604
knn,5,cos_acc,0.966292134831
w,knn,3,cos_acc,0.9125
w,knn,3,cos_acc,0.722826086957
w,knn,3,cos_acc,0.766081871345
w,knn,3,cos_acc,0.967213114754
w,knn,3,cos_acc,0.653179190751
w,knn,3,cos_acc,0.834285714286
w,knn,3,cos_acc,0.759036144578
w,knn,3,cos_acc,0.859872611465
w,knn,3,cos_acc,0.688622754491
w,knn,3,cos_acc,0.912280701754
w,knn,3,cos_acc,0.858974358974
w,knn,3,cos_acc,0.786585365854
w,knn,3,cos_acc,0.870967741935
w,knn,3,cos_acc,0.752631578947
w,knn,3,cos_acc,0.844919786096
w,knn,3,cos_acc,0.765432098765
w,knn,3,cos_acc,0.826086956522
w,knn,3,cos_acc,0.8
w,knn,3,cos_acc,0.80625
w,knn,3,cos_acc,0.70253164557
w,knn,3,cos_acc,0.92349726776
w,knn,3,cos_acc,0.753926701571
w,knn,3,cos_acc,0.668674698795
w,knn,3,cos_acc,0.923076923077
w,knn,3,cos_acc,0.942675159236
w,knn,3,cos_acc,0.925531914894
w,knn,3,cos_acc,0.84756097561
w,knn,3,cos_acc,0.725274725275
w,knn,3,cos_acc,0.878453038674
w,knn,3,cos_acc,0.761363636364
w,knn,3,cos_acc,0.875675675676
w,knn,3,cos_acc,0.804733727811
w,knn,3,cos_acc,0.848314606742
t,knn,3,cos_acc,0.9625
t,knn,3,cos_acc,0.983695652174
t,knn,3,cos_acc,0.994152046784
t,knn,3,cos_acc,0.989071038251
t,knn,3,cos_acc,0.947976878613
t,knn,3,cos_acc,0.937142857143
t,knn,3,cos_acc,0.939759036145
t,knn,3,cos_acc,0.987261146497
t,knn,3,cos_acc,0.946107784431
t,knn,3,cos_acc,0.994152046784
t,knn,3,cos_acc,0.980769230769
t,knn,3,cos_acc,1.0
t,knn,3,cos_acc,0.940860215054
t,knn,3,cos_acc,0.989473684211
t,knn,3,cos_acc,0.909090909091
t,knn,3,cos_acc,0.938271604938
t,knn,3,cos_acc,0.853260869565
t,knn,3,cos_acc,1.0
t,knn,3,cos_acc,0.975
t,knn,3,cos_acc,0.974683544304
t,knn,3,cos_acc,1.0
t,knn,3,cos_acc,0.958115183246
t,knn,3,cos_acc,0.933734939759
t,knn,3,cos_acc,1.0
t,knn,3,cos_acc,0.987261146497
t,knn,3,cos_acc,0.968085106383
t,knn,3,cos_acc,0.993902439024
t,knn,3,cos_acc,0.989010989011
t,knn,3,cos_acc,0.983425414365
t,knn,3,cos_acc,1.0
t,knn,3,cos_acc,0.994594594595
t,knn,3,cos_acc,0.98224852071
t,knn,3,cos_acc,0.994382022472
